Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Cost,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Price / International,Compare At Price / International,Status
co-2-helix-v270-01-1-10-vce,CO-2 HELIX V270-01-1/10/VCE (3~ 208-230V),"<p><strong>Model:</strong> CO-2 HELIX V270-01-1/10/VCE<br><strong>Voltage:</strong> 3~ 208-230V<br><strong>Power:</strong> 10 HP<br><strong>Weight:</strong> 1230 lbs</p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View on Manufacturer Website</a></p>",Wilo,Booster Pump Systems,"Wilo, CO Helix-3~ 208-230V",FALSE,Voltage,3~ 208-230V,,,,,3313450,557918,shopify,,deny,manual,33721.97,77415.0,27869.4,FALSE,TRUE,,www.google.com,1,CO-2 HELIX V270-01-1/10/VCE (3~ 208-230V),FALSE,CO Helix CO-2 HELIX V270-01-1/10/VCE – Wilo CO Helix Series 3~ 208-230V,"CO Helix CO-2 HELIX V270-01-1/10/VCE <p><strong>Model:</strong> CO-2 HELIX V270-01-1/10/VCE<br><strong>Voltage:</strong> 3~ 208-230V<br><strong>Power:</strong> 10 HP<br><strong>Weight:</strong> 1230 lbs</p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View on Manufacturer Website</a></p> 33721.97 USD
Buy CO-2 HELIX V270-01-1/10/VCE online. Durable, efficient booster pump system from Wilo.",,,,3313450,,,new,TRUE,,,,,,www.google.com,lb,,27869.4,,,draft
co-2-helix-v270-02-2-1-15-vce,CO-2 HELIX V270-02/2-1/15/VCE (3~ 208-230V),"<p><strong>Model:</strong> CO-2 HELIX V270-02/2-1/15/VCE<br><strong>Voltage:</strong> 3~ 208-230V<br><strong>Power:</strong> 15 HP<br><strong>Weight:</strong> 1431 lbs</p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View on Manufacturer Website</a></p>",Wilo,Booster Pump Systems,"Wilo, CO Helix-3~ 208-230V",FALSE,Voltage,3~ 208-230V,,,,,3313451,649090,shopify,,deny,manual,36503.28,83800.0,30168.0,FALSE,TRUE,,www.google.com,1,CO-2 HELIX V270-02/2-1/15/VCE (3~ 208-230V),FALSE,CO Helix CO-2 HELIX V270-02/2-1/15/VCE – Wilo CO Helix Series 3~ 208-230V,"CO Helix CO-2 HELIX V270-02/2-1/15/VCE <p><strong>Model:</strong> CO-2 HELIX V270-02/2-1/15/VCE<br><strong>Voltage:</strong> 3~ 208-230V<br><strong>Power:</strong> 15 HP<br><strong>Weight:</strong> 1431 lbs</p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View on Manufacturer Website</a></p> 36503.28 USD
Buy CO-2 HELIX V270-02/2-1/15/VCE online. Durable, efficient booster pump system from Wilo.",,,,3313451,,,new,TRUE,,,,,,www.google.com,lb,,30168.0,,,draft
co-2-helix-v270-02-1-1-15-vce,CO-2 HELIX V270-02/1-1/15/VCE (3~ 208-230V),"<p><strong>Model:</strong> CO-2 HELIX V270-02/1-1/15/VCE<br><strong>Voltage:</strong> 3~ 208-230V<br><strong>Power:</strong> 15 HP<br><strong>Weight:</strong> 1589 lbs</p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View on Manufacturer Website</a></p>",Wilo,Booster Pump Systems,"Wilo, CO Helix-3~ 208-230V",FALSE,Voltage,3~ 208-230V,,,,,3313452,720758,shopify,,deny,manual,36503.28,83800.0,30168.0,FALSE,TRUE,,www.google.com,1,CO-2 HELIX V270-02/1-1/15/VCE (3~ 208-230V),FALSE,CO Helix CO-2 HELIX V270-02/1-1/15/VCE – Wilo CO Helix Series 3~ 208-230V,"CO Helix CO-2 HELIX V270-02/1-1/15/VCE <p><strong>Model:</strong> CO-2 HELIX V270-02/1-1/15/VCE<br><strong>Voltage:</strong> 3~ 208-230V<br><strong>Power:</strong> 15 HP<br><strong>Weight:</strong> 1589 lbs</p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View on Manufacturer Website</a></p> 36503.28 USD
Buy CO-2 HELIX V270-02/1-1/15/VCE online. Durable, efficient booster pump system from Wilo.",,,,3313452,,,new,TRUE,,,,,,www.google.com,lb,,30168.0,,,draft
co-2-helix-v270-02-1-20-vce,CO-2 HELIX V270-02-1/20/VCE (3~ 208-230V),"<p><strong>Model:</strong> CO-2 HELIX V270-02-1/20/VCE<br><strong>Voltage:</strong> 3~ 208-230V<br><strong>Power:</strong> 20 HP<br><strong>Weight:</strong> 1590 lbs</p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View on Manufacturer Website</a></p>",Wilo,Booster Pump Systems,"Wilo, CO Helix-3~ 208-230V",FALSE,Voltage,3~ 208-230V,,,,,3313453,721211,shopify,,deny,manual,39890.07,91575.0,32967.0,FALSE,TRUE,,www.google.com,1,CO-2 HELIX V270-02-1/20/VCE (3~ 208-230V),FALSE,CO Helix CO-2 HELIX V270-02-1/20/VCE – Wilo CO Helix Series 3~ 208-230V,"CO Helix CO-2 HELIX V270-02-1/20/VCE <p><strong>Model:</strong> CO-2 HELIX V270-02-1/20/VCE<br><strong>Voltage:</strong> 3~ 208-230V<br><strong>Power:</strong> 20 HP<br><strong>Weight:</strong> 1590 lbs</p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View on Manufacturer Website</a></p> 39890.07 USD
Buy CO-2 HELIX V270-02-1/20/VCE online. Durable, efficient booster pump system from Wilo.",,,,3313453,,,new,TRUE,,,,,,www.google.com,lb,,32967.0,,,draft
co-2-helix-v20-03-1-1-vce,CO-2 HELIX V20-03-1/1/VCE (3~ 460V),"<p><strong>Model:</strong> CO-2 HELIX V20-03-1/1/VCE<br><strong>Voltage:</strong> 3~ 460V<br><strong>Power:</strong> 1 HP<br><strong>Weight:</strong> 794 lbs</p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View on Manufacturer Website</a></p>",Wilo,Booster Pump Systems,"Wilo, CO Helix-3~ 460V",FALSE,Voltage,3~ 460V,,,,,3313944,360152,shopify,,deny,manual,20516.76,47100.0,16956.0,FALSE,TRUE,,www.google.com,1,CO-2 HELIX V20-03-1/1/VCE (3~ 460V),FALSE,CO Helix CO-2 HELIX V20-03-1/1/VCE – Wilo CO Helix Series 3~ 460V,"CO Helix CO-2 HELIX V20-03-1/1/VCE <p><strong>Model:</strong> CO-2 HELIX V20-03-1/1/VCE<br><strong>Voltage:</strong> 3~ 460V<br><strong>Power:</strong> 1 HP<br><strong>Weight:</strong> 794 lbs</p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View on Manufacturer Website</a></p> 20516.76 USD
Buy CO-2 HELIX V20-03-1/1/VCE online. Durable, efficient booster pump system from Wilo.",,,,3313944,,,new,TRUE,,,,,,www.google.com,lb,,16956.0,,,draft
co-2-helix-v20-04-1-1.5-vce,CO-2 HELIX V20-04-1/1.5/VCE (3~ 460V),"<p><strong>Model:</strong> CO-2 HELIX V20-04-1/1.5/VCE<br><strong>Voltage:</strong> 3~ 460V<br><strong>Power:</strong> 1½ HP<br><strong>Weight:</strong> 804 lbs</p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View on Manufacturer Website</a></p>",Wilo,Booster Pump Systems,"Wilo, CO Helix-3~ 460V",FALSE,Voltage,3~ 460V,,,,,3313945,364688,shopify,,deny,manual,20627.84,47355.0,17047.8,FALSE,TRUE,,www.google.com,1,CO-2 HELIX V20-04-1/1.5/VCE (3~ 460V),FALSE,CO Helix CO-2 HELIX V20-04-1/1.5/VCE – Wilo CO Helix Series 3~ 460V,"CO Helix CO-2 HELIX V20-04-1/1.5/VCE <p><strong>Model:</strong> CO-2 HELIX V20-04-1/1.5/VCE<br><strong>Voltage:</strong> 3~ 460V<br><strong>Power:</strong> 1½ HP<br><strong>Weight:</strong> 804 lbs</p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View on Manufacturer Website</a></p> 20627.84 USD
Buy CO-2 HELIX V20-04-1/1.5/VCE online. Durable, efficient booster pump system from Wilo.",,,,3313945,,,new,TRUE,,,,,,www.google.com,lb,,17047.8,,,draft
co-2-helix-v20-05-1-1.5-vce,CO-2 HELIX V20-05-1/1.5/VCE (3~ 460V),"<p><strong>Model:</strong> CO-2 HELIX V20-05-1/1.5/VCE<br><strong>Voltage:</strong> 3~ 460V<br><strong>Power:</strong> 1½ HP<br><strong>Weight:</strong> 809 lbs</p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View on Manufacturer Website</a></p>",Wilo,Booster Pump Systems,"Wilo, CO Helix-3~ 460V",FALSE,Voltage,3~ 460V,,,,,3313946,366956,shopify,,deny,manual,20728.03,47585.0,17130.6,FALSE,TRUE,,www.google.com,1,CO-2 HELIX V20-05-1/1.5/VCE (3~ 460V),FALSE,CO Helix CO-2 HELIX V20-05-1/1.5/VCE – Wilo CO Helix Series 3~ 460V,"CO Helix CO-2 HELIX V20-05-1/1.5/VCE <p><strong>Model:</strong> CO-2 HELIX V20-05-1/1.5/VCE<br><strong>Voltage:</strong> 3~ 460V<br><strong>Power:</strong> 1½ HP<br><strong>Weight:</strong> 809 lbs</p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View on Manufacturer Website</a></p> 20728.03 USD
Buy CO-2 HELIX V20-05-1/1.5/VCE online. Durable, efficient booster pump system from Wilo.",,,,3313946,,,new,TRUE,,,,,,www.google.com,lb,,17130.6,,,draft
co-2-helix-v20-06-1-2-vce,CO-2 HELIX V20-06-1/2/VCE (3~ 460V),"<p><strong>Model:</strong> CO-2 HELIX V20-06-1/2/VCE<br><strong>Voltage:</strong> 3~ 460V<br><strong>Power:</strong> 2 HP<br><strong>Weight:</strong> 825 lbs</p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View on Manufacturer Website</a></p>",Wilo,Booster Pump Systems,"Wilo, CO Helix-3~ 460V",FALSE,Voltage,3~ 460V,,,,,3313947,374213,shopify,,deny,manual,20826.04,47810.0,17211.6,FALSE,TRUE,,www.google.com,1,CO-2 HELIX V20-06-1/2/VCE (3~ 460V),FALSE,CO Helix CO-2 HELIX V20-06-1/2/VCE – Wilo CO Helix Series 3~ 460V,"CO Helix CO-2 HELIX V20-06-1/2/VCE <p><strong>Model:</strong> CO-2 HELIX V20-06-1/2/VCE<br><strong>Voltage:</strong> 3~ 460V<br><strong>Power:</strong> 2 HP<br><strong>Weight:</strong> 825 lbs</p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View on Manufacturer Website</a></p> 20826.04 USD
Buy CO-2 HELIX V20-06-1/2/VCE online. Durable, efficient booster pump system from Wilo.",,,,3313947,,,new,TRUE,,,,,,www.google.com,lb,,17211.6,,,draft
co-2-helix-v20-07-1-2-vce,CO-2 HELIX V20-07-1/2/VCE (3~ 460V),"<p><strong>Model:</strong> CO-2 HELIX V20-07-1/2/VCE<br><strong>Voltage:</strong> 3~ 460V<br><strong>Power:</strong> 2 HP<br><strong>Weight:</strong> 828 lbs</p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View on Manufacturer Website</a></p>",Wilo,Booster Pump Systems,"Wilo, CO Helix-3~ 460V",FALSE,Voltage,3~ 460V,,,,,3313948,375574,shopify,,deny,manual,20871.77,47915.0,17249.4,FALSE,TRUE,,www.google.com,1,CO-2 HELIX V20-07-1/2/VCE (3~ 460V),FALSE,CO Helix CO-2 HELIX V20-07-1/2/VCE – Wilo CO Helix Series 3~ 460V,"CO Helix CO-2 HELIX V20-07-1/2/VCE <p><strong>Model:</strong> CO-2 HELIX V20-07-1/2/VCE<br><strong>Voltage:</strong> 3~ 460V<br><strong>Power:</strong> 2 HP<br><strong>Weight:</strong> 828 lbs</p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View on Manufacturer Website</a></p> 20871.77 USD
Buy CO-2 HELIX V20-07-1/2/VCE online. Durable, efficient booster pump system from Wilo.",,,,3313948,,,new,TRUE,,,,,,www.google.com,lb,,17249.4,,,draft
co-2-helix-v20-08-1-3-vce,CO-2 HELIX V20-08-1/3/VCE (3~ 460V),"<p><strong>Model:</strong> CO-2 HELIX V20-08-1/3/VCE<br><strong>Voltage:</strong> 3~ 460V<br><strong>Power:</strong> 3 HP<br><strong>Weight:</strong> 837 lbs</p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View on Manufacturer Website</a></p>",Wilo,Booster Pump Systems,"Wilo, CO Helix-3~ 460V",FALSE,Voltage,3~ 460V,,,,,3313949,379657,shopify,,deny,manual,20930.58,48050.0,17298.0,FALSE,TRUE,,www.google.com,1,CO-2 HELIX V20-08-1/3/VCE (3~ 460V),FALSE,CO Helix CO-2 HELIX V20-08-1/3/VCE – Wilo CO Helix Series 3~ 460V,"CO Helix CO-2 HELIX V20-08-1/3/VCE <p><strong>Model:</strong> CO-2 HELIX V20-08-1/3/VCE<br><strong>Voltage:</strong> 3~ 460V<br><strong>Power:</strong> 3 HP<br><strong>Weight:</strong> 837 lbs</p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View on Manufacturer Website</a></p> 20930.58 USD
Buy CO-2 HELIX V20-08-1/3/VCE online. Durable, efficient booster pump system from Wilo.",,,,3313949,,,new,TRUE,,,,,,www.google.com,lb,,17298.0,,,draft
co-2-helix-v20-09-1-3-vce,CO-2 HELIX V20-09-1/3/VCE (3~ 460V),"<p><strong>Model:</strong> CO-2 HELIX V20-09-1/3/VCE<br><strong>Voltage:</strong> 3~ 460V<br><strong>Power:</strong> 3 HP<br><strong>Weight:</strong> 842 lbs</p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View on Manufacturer Website</a></p>",Wilo,Booster Pump Systems,"Wilo, CO Helix-3~ 460V",FALSE,Voltage,3~ 460V,,,,,3313950,381924,shopify,,deny,manual,20775.94,47695.0,17170.2,FALSE,TRUE,,www.google.com,1,CO-2 HELIX V20-09-1/3/VCE (3~ 460V),FALSE,CO Helix CO-2 HELIX V20-09-1/3/VCE – Wilo CO Helix Series 3~ 460V,"CO Helix CO-2 HELIX V20-09-1/3/VCE <p><strong>Model:</strong> CO-2 HELIX V20-09-1/3/VCE<br><strong>Voltage:</strong> 3~ 460V<br><strong>Power:</strong> 3 HP<br><strong>Weight:</strong> 842 lbs</p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View on Manufacturer Website</a></p> 20775.94 USD
Buy CO-2 HELIX V20-09-1/3/VCE online. Durable, efficient booster pump system from Wilo.",,,,3313950,,,new,TRUE,,,,,,www.google.com,lb,,17170.2,,,draft
co-2-helix-v20-10-1-3-vce,CO-2 HELIX V20-10-1/3/VCE (3~ 460V),"<p><strong>Model:</strong> CO-2 HELIX V20-10-1/3/VCE<br><strong>Voltage:</strong> 3~ 460V<br><strong>Power:</strong> 3 HP<br><strong>Weight:</strong> 845 lbs</p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View on Manufacturer Website</a></p>",Wilo,Booster Pump Systems,"Wilo, CO Helix-3~ 460V",FALSE,Voltage,3~ 460V,,,,,3313951,383285,shopify,,deny,manual,21810.49,50070.0,18025.2,FALSE,TRUE,,www.google.com,1,CO-2 HELIX V20-10-1/3/VCE (3~ 460V),FALSE,CO Helix CO-2 HELIX V20-10-1/3/VCE – Wilo CO Helix Series 3~ 460V,"CO Helix CO-2 HELIX V20-10-1/3/VCE <p><strong>Model:</strong> CO-2 HELIX V20-10-1/3/VCE<br><strong>Voltage:</strong> 3~ 460V<br><strong>Power:</strong> 3 HP<br><strong>Weight:</strong> 845 lbs</p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View on Manufacturer Website</a></p> 21810.49 USD
Buy CO-2 HELIX V20-10-1/3/VCE online. Durable, efficient booster pump system from Wilo.",,,,3313951,,,new,TRUE,,,,,,www.google.com,lb,,18025.2,,,draft
co-2-helix-v20-11-1-5-vce,CO-2 HELIX V20-11-1/5/VCE (3~ 460V),"<p><strong>Model:</strong> CO-2 HELIX V20-11-1/5/VCE<br><strong>Voltage:</strong> 3~ 460V<br><strong>Power:</strong> 5 HP<br><strong>Weight:</strong> 900 lbs</p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View on Manufacturer Website</a></p>",Wilo,Booster Pump Systems,"Wilo, CO Helix-3~ 460V",FALSE,Voltage,3~ 460V,,,,,3313952,408233,shopify,,deny,manual,21993.44,50490.0,18176.4,FALSE,TRUE,,www.google.com,1,CO-2 HELIX V20-11-1/5/VCE (3~ 460V),FALSE,CO Helix CO-2 HELIX V20-11-1/5/VCE – Wilo CO Helix Series 3~ 460V,"CO Helix CO-2 HELIX V20-11-1/5/VCE <p><strong>Model:</strong> CO-2 HELIX V20-11-1/5/VCE<br><strong>Voltage:</strong> 3~ 460V<br><strong>Power:</strong> 5 HP<br><strong>Weight:</strong> 900 lbs</p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View on Manufacturer Website</a></p> 21993.44 USD
Buy CO-2 HELIX V20-11-1/5/VCE online. Durable, efficient booster pump system from Wilo.",,,,3313952,,,new,TRUE,,,,,,www.google.com,lb,,18176.4,,,draft
co-2-helix-v20-12-1-5-vce,CO-2 HELIX V20-12-1/5/VCE (3~ 460V),"<p><strong>Model:</strong> CO-2 HELIX V20-12-1/5/VCE<br><strong>Voltage:</strong> 3~ 460V<br><strong>Power:</strong> 5 HP<br><strong>Weight:</strong> 907 lbs</p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View on Manufacturer Website</a></p>",Wilo,Booster Pump Systems,"Wilo, CO Helix-3~ 460V",FALSE,Voltage,3~ 460V,,,,,3313953,411408,shopify,,deny,manual,22182.93,50925.0,18333.0,FALSE,TRUE,,www.google.com,1,CO-2 HELIX V20-12-1/5/VCE (3~ 460V),FALSE,CO Helix CO-2 HELIX V20-12-1/5/VCE – Wilo CO Helix Series 3~ 460V,"CO Helix CO-2 HELIX V20-12-1/5/VCE <p><strong>Model:</strong> CO-2 HELIX V20-12-1/5/VCE<br><strong>Voltage:</strong> 3~ 460V<br><strong>Power:</strong> 5 HP<br><strong>Weight:</strong> 907 lbs</p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View on Manufacturer Website</a></p> 22182.93 USD
Buy CO-2 HELIX V20-12-1/5/VCE online. Durable, efficient booster pump system from Wilo.",,,,3313953,,,new,TRUE,,,,,,www.google.com,lb,,18333.0,,,draft
co-2-helix-v20-13-1-5-vce,CO-2 HELIX V20-13-1/5/VCE (3~ 460V),"<p><strong>Model:</strong> CO-2 HELIX V20-13-1/5/VCE<br><strong>Voltage:</strong> 3~ 460V<br><strong>Power:</strong> 5 HP<br><strong>Weight:</strong> 913 lbs</p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View on Manufacturer Website</a></p>",Wilo,Booster Pump Systems,"Wilo, CO Helix-3~ 460V",FALSE,Voltage,3~ 460V,,,,,3313954,414129,shopify,,deny,manual,22368.06,51350.0,18486.0,FALSE,TRUE,,www.google.com,1,CO-2 HELIX V20-13-1/5/VCE (3~ 460V),FALSE,CO Helix CO-2 HELIX V20-13-1/5/VCE – Wilo CO Helix Series 3~ 460V,"CO Helix CO-2 HELIX V20-13-1/5/VCE <p><strong>Model:</strong> CO-2 HELIX V20-13-1/5/VCE<br><strong>Voltage:</strong> 3~ 460V<br><strong>Power:</strong> 5 HP<br><strong>Weight:</strong> 913 lbs</p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View on Manufacturer Website</a></p> 22368.06 USD
Buy CO-2 HELIX V20-13-1/5/VCE online. Durable, efficient booster pump system from Wilo.",,,,3313954,,,new,TRUE,,,,,,www.google.com,lb,,18486.0,,,draft
co-2-helix-v20-14-1-5-vce,CO-2 HELIX V20-14-1/5/VCE (3~ 460V),"<p><strong>Model:</strong> CO-2 HELIX V20-14-1/5/VCE<br><strong>Voltage:</strong> 3~ 460V<br><strong>Power:</strong> 5 HP<br><strong>Weight:</strong> 920 lbs</p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View on Manufacturer Website</a></p>",Wilo,Booster Pump Systems,"Wilo, CO Helix-3~ 460V",FALSE,Voltage,3~ 460V,,,,,3313955,417305,shopify,,deny,manual,22548.83,51765.0,18635.4,FALSE,TRUE,,www.google.com,1,CO-2 HELIX V20-14-1/5/VCE (3~ 460V),FALSE,CO Helix CO-2 HELIX V20-14-1/5/VCE – Wilo CO Helix Series 3~ 460V,"CO Helix CO-2 HELIX V20-14-1/5/VCE <p><strong>Model:</strong> CO-2 HELIX V20-14-1/5/VCE<br><strong>Voltage:</strong> 3~ 460V<br><strong>Power:</strong> 5 HP<br><strong>Weight:</strong> 920 lbs</p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View on Manufacturer Website</a></p> 22548.83 USD
Buy CO-2 HELIX V20-14-1/5/VCE online. Durable, efficient booster pump system from Wilo.",,,,3313955,,,new,TRUE,,,,,,www.google.com,lb,,18635.4,,,draft
co-2-helix-v30-02-1-1-vce,CO-2 HELIX V30-02-1/1/VCE (3~ 460V),"<p><strong>Model:</strong> CO-2 HELIX V30-02-1/1/VCE<br><strong>Voltage:</strong> 3~ 460V<br><strong>Power:</strong> 1 HP<br><strong>Weight:</strong> 1129 lbs</p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View on Manufacturer Website</a></p>",Wilo,Booster Pump Systems,"Wilo, CO Helix-3~ 460V",FALSE,Voltage,3~ 460V,,,,,3313956,512105,shopify,,deny,manual,20521.12,47110.0,16959.6,FALSE,TRUE,,www.google.com,1,CO-2 HELIX V30-02-1/1/VCE (3~ 460V),FALSE,CO Helix CO-2 HELIX V30-02-1/1/VCE – Wilo CO Helix Series 3~ 460V,"CO Helix CO-2 HELIX V30-02-1/1/VCE <p><strong>Model:</strong> CO-2 HELIX V30-02-1/1/VCE<br><strong>Voltage:</strong> 3~ 460V<br><strong>Power:</strong> 1 HP<br><strong>Weight:</strong> 1129 lbs</p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View on Manufacturer Website</a></p> 20521.12 USD
Buy CO-2 HELIX V30-02-1/1/VCE online. Durable, efficient booster pump system from Wilo.",,,,3313956,,,new,TRUE,,,,,,www.google.com,lb,,16959.6,,,draft
