Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Cost,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Price / International,Compare At Price / International,Status
co3-mvi-225-3,,,,,,FALSE,Voltage,3~ 575V,,,,,3354419,1324942,shopify,,deny,manual,75073.48199999999,172345.0,62044.2,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,62044.2,,,draft
co3-mvi-225-3-1,CO3 MVI-225-3/1 (3~ 208-230V),"<p><strong>Model:</strong> CO3 MVI-225-3/1<br><strong>Voltage:</strong> 3~ 208-230V<br><strong>Power:</strong> 25 HP<br><strong>Weight:</strong> 2921 lbs</p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View on Manufacturer Website</a></p>",Wilo,Booster Pump Systems,"Wilo, CO3-MVI-3~ 208-230V",FALSE,Voltage,3~ 208-230V,,,,,3353440,1324942,shopify,,deny,manual,74600.856,171260.0,61653.6,FALSE,TRUE,,https://cdn.shopify.com/s/files/1/0589/7106/2440/files/CO3_MVI.png?v=1753088373,1,CO3 MVI-225-3/1 (3~ 208-230V),,CO3-MVI CO3 MVI-225-3/1 – Wilo CO3-MVI Series 3~ 208-230V,"CO3-MVI CO3 MVI-225-3/1 <p><strong>Model:</strong> CO3 MVI-225-3/1<br><strong>Voltage:</strong> 3~ 208-230V<br><strong>Power:</strong> 25 HP<br><strong>Weight:</strong> 2921 lbs</p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View on Manufacturer Website</a></p> 74600.856 USD
Buy CO3 MVI-225-3/1 online. Durable, efficient booster pump system from Wilo.",,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0589/7106/2440/files/CO3_MVI.png?v=1753088373,lb,,61653.6,,,draft
co3-mvi-225-3-1,,,,,,FALSE,Voltage,3~ 460V,,,,,3353929,1324942,shopify,,deny,manual,66818.862,153395.0,55222.2,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,55222.2,,,draft
co3-mvi-225-3-1,,,,,,FALSE,Voltage,3~ 575V,,,,,3354418,1324942,shopify,,deny,manual,75073.48199999999,172345.0,62044.2,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,62044.2,,,draft
co3-mvi-225-3-2,CO3 MVI-225-3/2 (3~ 208-230V),"<p><strong>Model:</strong> CO3 MVI-225-3/2<br><strong>Voltage:</strong> 3~ 208-230V<br><strong>Power:</strong> 20 HP<br><strong>Weight:</strong> 2842 lbs</p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View on Manufacturer Website</a></p>",Wilo,Booster Pump Systems,"Wilo, CO3-MVI-3~ 208-230V",FALSE,Voltage,3~ 208-230V,,,,,3353439,1289108,shopify,,deny,manual,51477.03,118175.0,42543.0,FALSE,TRUE,,https://cdn.shopify.com/s/files/1/0589/7106/2440/files/CO3_MVI.png?v=1753088373,1,CO3 MVI-225-3/2 (3~ 208-230V),,CO3-MVI CO3 MVI-225-3/2 – Wilo CO3-MVI Series 3~ 208-230V,"CO3-MVI CO3 MVI-225-3/2 <p><strong>Model:</strong> CO3 MVI-225-3/2<br><strong>Voltage:</strong> 3~ 208-230V<br><strong>Power:</strong> 20 HP<br><strong>Weight:</strong> 2842 lbs</p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View on Manufacturer Website</a></p> 51477.03 USD
Buy CO3 MVI-225-3/2 online. Durable, efficient booster pump system from Wilo.",,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0589/7106/2440/files/CO3_MVI.png?v=1753088373,lb,,42543.0,,,draft
co3-mvi-225-3-2,,,,,,FALSE,Voltage,3~ 460V,,,,,3353928,1289108,shopify,,deny,manual,47587.121999999996,109245.0,39328.2,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,39328.2,,,draft
co3-mvi-225-3-2,,,,,,FALSE,Voltage,3~ 575V,,,,,3354417,1289108,shopify,,deny,manual,51747.10199999999,118795.0,42766.2,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,42766.2,,,draft
co3-mvi-225-4,CO3 MVI-225-4 (3~ 208-230V),"<p><strong>Model:</strong> CO3 MVI-225-4<br><strong>Voltage:</strong> 3~ 208-230V<br><strong>Power:</strong> 30 HP<br><strong>Weight:</strong> 3342 lbs</p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View on Manufacturer Website</a></p>",Wilo,Booster Pump Systems,"Wilo, CO3-MVI-3~ 208-230V",FALSE,Voltage,3~ 208-230V,,,,,3353444,1515904,shopify,,deny,manual,87350.868,200530.0,72190.8,FALSE,TRUE,,https://cdn.shopify.com/s/files/1/0589/7106/2440/files/CO3_MVI.png?v=1753088373,1,CO3 MVI-225-4 (3~ 208-230V),,CO3-MVI CO3 MVI-225-4 – Wilo CO3-MVI Series 3~ 208-230V,"CO3-MVI CO3 MVI-225-4 <p><strong>Model:</strong> CO3 MVI-225-4<br><strong>Voltage:</strong> 3~ 208-230V<br><strong>Power:</strong> 30 HP<br><strong>Weight:</strong> 3342 lbs</p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View on Manufacturer Website</a></p> 87350.868 USD
Buy CO3 MVI-225-4 online. Durable, efficient booster pump system from Wilo.",,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0589/7106/2440/files/CO3_MVI.png?v=1753088373,lb,,72190.8,,,draft
co3-mvi-225-4,,,,,,FALSE,Voltage,3~ 460V,,,,,3353933,1515904,shopify,,deny,manual,79224.75,181875.0,65475.0,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,65475.0,,,draft
co3-mvi-225-4,,,,,,FALSE,Voltage,3~ 575V,,,,,3354422,1515904,shopify,,deny,manual,87758.154,201465.0,72527.4,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,72527.4,,,draft
co3-mvi-225-4-1,CO3 MVI-225-4/1 (3~ 208-230V),"<p><strong>Model:</strong> CO3 MVI-225-4/1<br><strong>Voltage:</strong> 3~ 208-230V<br><strong>Power:</strong> 30 HP<br><strong>Weight:</strong> 3342 lbs</p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View on Manufacturer Website</a></p>",Wilo,Booster Pump Systems,"Wilo, CO3-MVI-3~ 208-230V",FALSE,Voltage,3~ 208-230V,,,,,3353443,1515904,shopify,,deny,manual,87350.868,200530.0,72190.8,FALSE,TRUE,,https://cdn.shopify.com/s/files/1/0589/7106/2440/files/CO3_MVI.png?v=1753088373,1,CO3 MVI-225-4/1 (3~ 208-230V),,CO3-MVI CO3 MVI-225-4/1 – Wilo CO3-MVI Series 3~ 208-230V,"CO3-MVI CO3 MVI-225-4/1 <p><strong>Model:</strong> CO3 MVI-225-4/1<br><strong>Voltage:</strong> 3~ 208-230V<br><strong>Power:</strong> 30 HP<br><strong>Weight:</strong> 3342 lbs</p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View on Manufacturer Website</a></p> 87350.868 USD
Buy CO3 MVI-225-4/1 online. Durable, efficient booster pump system from Wilo.",,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0589/7106/2440/files/CO3_MVI.png?v=1753088373,lb,,72190.8,,,draft
co3-mvi-225-4-1,,,,,,FALSE,Voltage,3~ 460V,,,,,3353932,1515904,shopify,,deny,manual,79224.75,181875.0,65475.0,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,65475.0,,,draft
co3-mvi-225-4-1,,,,,,FALSE,Voltage,3~ 575V,,,,,3354421,1515904,shopify,,deny,manual,87758.154,201465.0,72527.4,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,72527.4,,,draft
co3-mvi-225-4-2,CO3 MVI-225-4/2 (3~ 208-230V),"<p><strong>Model:</strong> CO3 MVI-225-4/2<br><strong>Voltage:</strong> 3~ 208-230V<br><strong>Power:</strong> 30 HP<br><strong>Weight:</strong> 3002 lbs</p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View on Manufacturer Website</a></p>",Wilo,Booster Pump Systems,"Wilo, CO3-MVI-3~ 208-230V",FALSE,Voltage,3~ 208-230V,,,,,3353442,1361683,shopify,,deny,manual,81988.632,188220.0,67759.2,FALSE,TRUE,,https://cdn.shopify.com/s/files/1/0589/7106/2440/files/CO3_MVI.png?v=1753088373,1,CO3 MVI-225-4/2 (3~ 208-230V),,CO3-MVI CO3 MVI-225-4/2 – Wilo CO3-MVI Series 3~ 208-230V,"CO3-MVI CO3 MVI-225-4/2 <p><strong>Model:</strong> CO3 MVI-225-4/2<br><strong>Voltage:</strong> 3~ 208-230V<br><strong>Power:</strong> 30 HP<br><strong>Weight:</strong> 3002 lbs</p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View on Manufacturer Website</a></p> 81988.632 USD
Buy CO3 MVI-225-4/2 online. Durable, efficient booster pump system from Wilo.",,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0589/7106/2440/files/CO3_MVI.png?v=1753088373,lb,,67759.2,,,draft
co3-mvi-225-4-2,,,,,,FALSE,Voltage,3~ 460V,,,,,3353931,1361683,shopify,,deny,manual,73862.514,169565.0,61043.399999999994,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,61043.399999999994,,,draft
co3-mvi-225-4-2,,,,,,FALSE,Voltage,3~ 575V,,,,,3354420,1361683,shopify,,deny,manual,81178.41599999998,186360.0,67089.59999999999,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,67089.59999999999,,,draft
co3-mvi-225-5,CO3 MVI-225-5 (3~ 208-230V),"<p><strong>Model:</strong> CO3 MVI-225-5<br><strong>Voltage:</strong> 3~ 208-230V<br><strong>Power:</strong> 40 HP<br><strong>Weight:</strong> 3858 lbs</p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View on Manufacturer Website</a></p>",Wilo,Booster Pump Systems,"Wilo, CO3-MVI-3~ 208-230V",FALSE,Voltage,3~ 208-230V,,,,,3353447,1749957,shopify,,deny,manual,102973.662,236395.0,85102.2,FALSE,TRUE,,https://cdn.shopify.com/s/files/1/0589/7106/2440/files/CO3_MVI.png?v=1753088373,1,CO3 MVI-225-5 (3~ 208-230V),,CO3-MVI CO3 MVI-225-5 – Wilo CO3-MVI Series 3~ 208-230V,"CO3-MVI CO3 MVI-225-5 <p><strong>Model:</strong> CO3 MVI-225-5<br><strong>Voltage:</strong> 3~ 208-230V<br><strong>Power:</strong> 40 HP<br><strong>Weight:</strong> 3858 lbs</p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View on Manufacturer Website</a></p> 102973.662 USD
Buy CO3 MVI-225-5 online. Durable, efficient booster pump system from Wilo.",,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0589/7106/2440/files/CO3_MVI.png?v=1753088373,lb,,85102.2,,,draft
co3-mvi-225-5,,,,,,FALSE,Voltage,3~ 460V,,,,,3353936,1749957,shopify,,deny,manual,93534.20999999999,214725.0,77301.0,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,77301.0,,,draft
co3-mvi-225-5,,,,,,FALSE,Voltage,3~ 575V,,,,,3354425,1749957,shopify,,deny,manual,101041.77599999998,231960.0,83505.59999999999,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,83505.59999999999,,,draft
co3-mvi-225-5-1,CO3 MVI-225-5/1 (3~ 208-230V),"<p><strong>Model:</strong> CO3 MVI-225-5/1<br><strong>Voltage:</strong> 3~ 208-230V<br><strong>Power:</strong> 40 HP<br><strong>Weight:</strong> 3858 lbs</p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View on Manufacturer Website</a></p>",Wilo,Booster Pump Systems,"Wilo, CO3-MVI-3~ 208-230V",FALSE,Voltage,3~ 208-230V,,,,,3353446,1749957,shopify,,deny,manual,102973.662,236395.0,85102.2,FALSE,TRUE,,https://cdn.shopify.com/s/files/1/0589/7106/2440/files/CO3_MVI.png?v=1753088373,1,CO3 MVI-225-5/1 (3~ 208-230V),,CO3-MVI CO3 MVI-225-5/1 – Wilo CO3-MVI Series 3~ 208-230V,"CO3-MVI CO3 MVI-225-5/1 <p><strong>Model:</strong> CO3 MVI-225-5/1<br><strong>Voltage:</strong> 3~ 208-230V<br><strong>Power:</strong> 40 HP<br><strong>Weight:</strong> 3858 lbs</p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View on Manufacturer Website</a></p> 102973.662 USD
Buy CO3 MVI-225-5/1 online. Durable, efficient booster pump system from Wilo.",,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0589/7106/2440/files/CO3_MVI.png?v=1753088373,lb,,85102.2,,,draft
co3-mvi-225-5-1,,,,,,FALSE,Voltage,3~ 460V,,,,,3353935,1749957,shopify,,deny,manual,93534.20999999999,214725.0,77301.0,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,77301.0,,,draft
co3-mvi-225-5-1,,,,,,FALSE,Voltage,3~ 575V,,,,,3354424,1749957,shopify,,deny,manual,101041.77599999998,231960.0,83505.59999999999,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,83505.59999999999,,,draft
co3-mvi-225-5-2,CO3 MVI-225-5/2 (3~ 208-230V),"<p><strong>Model:</strong> CO3 MVI-225-5/2<br><strong>Voltage:</strong> 3~ 208-230V<br><strong>Power:</strong> 40 HP<br><strong>Weight:</strong> 3858 lbs</p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View on Manufacturer Website</a></p>",Wilo,Booster Pump Systems,"Wilo, CO3-MVI-3~ 208-230V",FALSE,Voltage,3~ 208-230V,,,,,3353445,1749957,shopify,,deny,manual,102973.662,236395.0,85102.2,FALSE,TRUE,,https://cdn.shopify.com/s/files/1/0589/7106/2440/files/CO3_MVI.png?v=1753088373,1,CO3 MVI-225-5/2 (3~ 208-230V),,CO3-MVI CO3 MVI-225-5/2 – Wilo CO3-MVI Series 3~ 208-230V,"CO3-MVI CO3 MVI-225-5/2 <p><strong>Model:</strong> CO3 MVI-225-5/2<br><strong>Voltage:</strong> 3~ 208-230V<br><strong>Power:</strong> 40 HP<br><strong>Weight:</strong> 3858 lbs</p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View on Manufacturer Website</a></p> 102973.662 USD
Buy CO3 MVI-225-5/2 online. Durable, efficient booster pump system from Wilo.",,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0589/7106/2440/files/CO3_MVI.png?v=1753088373,lb,,85102.2,,,draft
co3-mvi-225-5-2,,,,,,FALSE,Voltage,3~ 460V,,,,,3353934,1749957,shopify,,deny,manual,93534.20999999999,214725.0,77301.0,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,77301.0,,,draft
co3-mvi-225-5-2,,,,,,FALSE,Voltage,3~ 575V,,,,,3354423,1749957,shopify,,deny,manual,101041.77599999998,231960.0,83505.59999999999,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,83505.59999999999,,,draft
co3-mvi-225-6,CO3 MVI-225-6 (3~ 208-230V),"<p><strong>Model:</strong> CO3 MVI-225-6<br><strong>Voltage:</strong> 3~ 208-230V<br><strong>Power:</strong> 50 HP<br><strong>Weight:</strong> 4050 lbs</p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View on Manufacturer Website</a></p>",Wilo,Booster Pump Systems,"Wilo, CO3-MVI-3~ 208-230V",FALSE,Voltage,3~ 208-230V,,,,,3353449,1837047,shopify,,deny,manual,0.0,0.0,0.0,FALSE,TRUE,,https://cdn.shopify.com/s/files/1/0589/7106/2440/files/CO3_MVI.png?v=1753088373,1,CO3 MVI-225-6 (3~ 208-230V),,CO3-MVI CO3 MVI-225-6 – Wilo CO3-MVI Series 3~ 208-230V,"CO3-MVI CO3 MVI-225-6 <p><strong>Model:</strong> CO3 MVI-225-6<br><strong>Voltage:</strong> 3~ 208-230V<br><strong>Power:</strong> 50 HP<br><strong>Weight:</strong> 4050 lbs</p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View on Manufacturer Website</a></p> 0.0 USD
Buy CO3 MVI-225-6 online. Durable, efficient booster pump system from Wilo.",,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0589/7106/2440/files/CO3_MVI.png?v=1753088373,lb,,0.0,,,draft
co3-mvi-225-6,,,,,,FALSE,Voltage,3~ 460V,,,,,3353938,1837047,shopify,,deny,manual,99179.58599999998,227685.0,81966.59999999999,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,81966.59999999999,,,draft
co3-mvi-225-6,,,,,,FALSE,Voltage,3~ 575V,,,,,3354427,1837047,shopify,,deny,manual,110267.78399999999,253140.0,91130.4,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,91130.4,,,draft
co3-mvi-225-6-2,CO3 MVI-225-6/2 (3~ 208-230V),"<p><strong>Model:</strong> CO3 MVI-225-6/2<br><strong>Voltage:</strong> 3~ 208-230V<br><strong>Power:</strong> 50 HP<br><strong>Weight:</strong> 4050 lbs</p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View on Manufacturer Website</a></p>",Wilo,Booster Pump Systems,"Wilo, CO3-MVI-3~ 208-230V",FALSE,Voltage,3~ 208-230V,,,,,3353448,1837047,shopify,,deny,manual,0.0,0.0,0.0,FALSE,TRUE,,https://cdn.shopify.com/s/files/1/0589/7106/2440/files/CO3_MVI.png?v=1753088373,1,CO3 MVI-225-6/2 (3~ 208-230V),,CO3-MVI CO3 MVI-225-6/2 – Wilo CO3-MVI Series 3~ 208-230V,"CO3-MVI CO3 MVI-225-6/2 <p><strong>Model:</strong> CO3 MVI-225-6/2<br><strong>Voltage:</strong> 3~ 208-230V<br><strong>Power:</strong> 50 HP<br><strong>Weight:</strong> 4050 lbs</p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View on Manufacturer Website</a></p> 0.0 USD
Buy CO3 MVI-225-6/2 online. Durable, efficient booster pump system from Wilo.",,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0589/7106/2440/files/CO3_MVI.png?v=1753088373,lb,,0.0,,,draft
co3-mvi-225-6-2,,,,,,FALSE,Voltage,3~ 460V,,,,,3353937,1837047,shopify,,deny,manual,99179.58599999998,227685.0,81966.59999999999,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,81966.59999999999,,,draft
co3-mvi-225-6-2,,,,,,FALSE,Voltage,3~ 575V,,,,,3354426,1837047,shopify,,deny,manual,110267.78399999999,253140.0,91130.4,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,91130.4,,,draft
co3-mvi-225-7,CO3 MVI-225-7 (3~ 208-230V),"<p><strong>Model:</strong> CO3 MVI-225-7<br><strong>Voltage:</strong> 3~ 208-230V<br><strong>Power:</strong> 60 HP<br><strong>Weight:</strong> 5010 lbs</p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View on Manufacturer Website</a></p>",Wilo,Booster Pump Systems,"Wilo, CO3-MVI-3~ 208-230V",FALSE,Voltage,3~ 208-230V,,,,,3353451,2272495,shopify,,deny,manual,0.0,0.0,0.0,FALSE,TRUE,,https://cdn.shopify.com/s/files/1/0589/7106/2440/files/CO3_MVI.png?v=1753088373,1,CO3 MVI-225-7 (3~ 208-230V),,CO3-MVI CO3 MVI-225-7 – Wilo CO3-MVI Series 3~ 208-230V,"CO3-MVI CO3 MVI-225-7 <p><strong>Model:</strong> CO3 MVI-225-7<br><strong>Voltage:</strong> 3~ 208-230V<br><strong>Power:</strong> 60 HP<br><strong>Weight:</strong> 5010 lbs</p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View on Manufacturer Website</a></p> 0.0 USD
Buy CO3 MVI-225-7 online. Durable, efficient booster pump system from Wilo.",,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0589/7106/2440/files/CO3_MVI.png?v=1753088373,lb,,0.0,,,draft
co3-mvi-225-7,,,,,,FALSE,Voltage,3~ 460V,,,,,3353940,2272495,shopify,,deny,manual,113229.86399999999,259940.0,93578.4,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,93578.4,,,draft
co3-mvi-225-7,,,,,,FALSE,Voltage,3~ 575V,,,,,3354429,2272495,shopify,,deny,manual,149730.966,343735.0,123744.59999999999,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,123744.59999999999,,,draft
co3-mvi-225-7-2,CO3 MVI-225-7/2 (3~ 208-230V),"<p><strong>Model:</strong> CO3 MVI-225-7/2<br><strong>Voltage:</strong> 3~ 208-230V<br><strong>Power:</strong> 50 HP<br><strong>Weight:</strong> 4074 lbs</p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View on Manufacturer Website</a></p>",Wilo,Booster Pump Systems,"Wilo, CO3-MVI-3~ 208-230V",FALSE,Voltage,3~ 208-230V,,,,,3353450,1847933,shopify,,deny,manual,0.0,0.0,0.0,FALSE,TRUE,,https://cdn.shopify.com/s/files/1/0589/7106/2440/files/CO3_MVI.png?v=1753088373,1,CO3 MVI-225-7/2 (3~ 208-230V),,CO3-MVI CO3 MVI-225-7/2 – Wilo CO3-MVI Series 3~ 208-230V,"CO3-MVI CO3 MVI-225-7/2 <p><strong>Model:</strong> CO3 MVI-225-7/2<br><strong>Voltage:</strong> 3~ 208-230V<br><strong>Power:</strong> 50 HP<br><strong>Weight:</strong> 4074 lbs</p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View on Manufacturer Website</a></p> 0.0 USD
Buy CO3 MVI-225-7/2 online. Durable, efficient booster pump system from Wilo.",,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0589/7106/2440/files/CO3_MVI.png?v=1753088373,lb,,0.0,,,draft
co3-mvi-225-7-2,,,,,,FALSE,Voltage,3~ 460V,,,,,3353939,1847933,shopify,,deny,manual,100429.758,230555.0,82999.8,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,82999.8,,,draft
co3-mvi-225-7-2,,,,,,FALSE,Voltage,3~ 575V,,,,,3354428,1847933,shopify,,deny,manual,111411.234,255765.0,92075.4,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,92075.4,,,draft
co3-mvi-225-8-1,CO3 MVI-225-8/1 (3~ 208-230V),"<p><strong>Model:</strong> CO3 MVI-225-8/1<br><strong>Voltage:</strong> 3~ 208-230V<br><strong>Power:</strong> 60 HP<br><strong>Weight:</strong> 5037 lbs</p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View on Manufacturer Website</a></p>",Wilo,Booster Pump Systems,"Wilo, CO3-MVI-3~ 208-230V",FALSE,Voltage,3~ 208-230V,,,,,3353452,2284742,shopify,,deny,manual,0.0,0.0,0.0,FALSE,TRUE,,https://cdn.shopify.com/s/files/1/0589/7106/2440/files/CO3_MVI.png?v=1753088373,1,CO3 MVI-225-8/1 (3~ 208-230V),,CO3-MVI CO3 MVI-225-8/1 – Wilo CO3-MVI Series 3~ 208-230V,"CO3-MVI CO3 MVI-225-8/1 <p><strong>Model:</strong> CO3 MVI-225-8/1<br><strong>Voltage:</strong> 3~ 208-230V<br><strong>Power:</strong> 60 HP<br><strong>Weight:</strong> 5037 lbs</p><p><em>NOTE: We will contact you during order fulfilment to discuss shipping and handling costs for products weighing more than 150 pounds. These costs will be billed separately.</em></p><p><a href=""https://wilo.com/en/overview.html"" target=""_blank"">View on Manufacturer Website</a></p> 0.0 USD
Buy CO3 MVI-225-8/1 online. Durable, efficient booster pump system from Wilo.",,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0589/7106/2440/files/CO3_MVI.png?v=1753088373,lb,,0.0,,,draft
co3-mvi-225-8-1,,,,,,FALSE,Voltage,3~ 460V,,,,,3353941,2284742,shopify,,deny,manual,113467.26599999999,260485.0,93774.59999999999,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,93774.59999999999,,,draft
